EATRO,cluster0,Tbb1125VSG-1638 : GB Accession KX699847 : 2748nt : Complete but extended but atypical GPI site : Contig PacBio-112502222.
EATRO,cluster0,Tbb1125VSG-401 : GB Accession KX698714 : 1687nt : Complete but atypical GPI site : Contig Illumina-112501206.
EATRO,cluster0,Tbb1125VSG-402.1 : 2019nt : Complete but atypical GPI site : Contig PacBio-112502215. Designated Duplicate.
EATRO,cluster1,Tbb1125VSG-520 : GB Accession KX699315 : 2361nt : Complete but extended : Contig PacBio-112500313.
EATRO,cluster1,Tbb1125VSG-4114 : GB Accession KX700689 : 2142nt : N-terminus partial : Contig PacBio-112500150.
EATRO,cluster1,Tbb1125VSG-1 : GB Accession KX698609 : 1947nt : Complete : MC : Contig Illumina-112500285.
EATRO,cluster1,Tbb1125VSG-5347 : GB Accession KX701491 : 1584nt : Internal partial : Contig PacBio-112500197.
EATRO,cluster1,Tbb1125VSG-2791 : GB Accession KX698953 : 1343nt : Internal partial : Contig Illumina-112503889.
EATRO,cluster1,Tbb1125VSG-3137 : GB Accession KX700541 : 1575nt : Internal partial : Contig PacBio-112500312.
EATRO,cluster1,Tbb1125VSG-7704 : 1059nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500197.
EATRO,cluster10,Tbb1125VSG-4295 : GB Accession KX700863 : 2301nt : Complete : Contig PacBio-112502480.
EATRO,cluster100,Tbb1125VSG-4065 : GB Accession KX700643 : 2178nt : N-terminus partial : Contig PacBio-112500142.
EATRO,cluster1000,Tbb1125VSG-2603 : GB Accession KX700121 : 1854nt : Internal partial : Contig PacBio-112502412.
EATRO,cluster1001,Tbb1125VSG-3114 : GB Accession KX700526 : 1854nt : C-terminus partial : Contig PacBio-112502273.
EATRO,cluster1002,Tbb1125VSG-4975 : GB Accession KX701203 : 1854nt : N-terminus partial : Contig PacBio-112500045.
EATRO,cluster1002,Tbb1125VSG-6322 : 1278nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500246.
EATRO,cluster1002,Tbb1125VSG-6318 : 1278nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502466.
EATRO,cluster1003,Tbb1125VSG-1091 : GB Accession KX698761 : 1854nt : N-terminus partial : Contig Illumina-112506360.
EATRO,cluster1003,Tbb1125VSG-5200 : GB Accession KX701370 : 1665nt : Internal partial : Contig PacBio-112500332.
EATRO,cluster1003,Tbb1125VSG-5641 : 1413nt : N-terminus partial : Contig PacBio-112502390. Designated Duplicate.
EATRO,cluster1003,Tbb1125VSG-6574 : 1227nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502390.
EATRO,cluster1004,Tbb1125VSG-1315 : GB Accession KX699585 : 1854nt : N-terminus partial : Contig PacBio-112502410.
EATRO,cluster1005,Tbb1125VSG-4976 : 1851nt : N-terminus partial : Contig PacBio-112500150. Designated Duplicate.
EATRO,cluster1005,Tbb1125VSG-1701 : GB Accession KX698859 : 1508nt : N-terminus partial incomplete : Contig Illumina-112506817.
EATRO,cluster1005,Tbb1125VSG-1600 : GB Accession KX699821 : 1389nt : N-terminus partial : Contig PacBio-112500142.
EATRO,cluster1005,Tbb1125VSG-6319 : 1278nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500142.
EATRO,cluster1006,Tbb1125VSG-2604 : GB Accession KX700122 : 1851nt : Internal partial : Contig PacBio-112502273.
EATRO,cluster1006,Tbb1125VSG-2888 : GB Accession KX700346 : 1491nt : Internal partial : Contig PacBio-112500148.
EATRO,cluster1006,Tbb1125VSG-7495 : 1086nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500083.
EATRO,cluster1006,Tbb1125VSG-2888.1 : 1491nt : Internal partial : Contig PacBio-112502190. Designated Duplicate.
EATRO,cluster1006,Tbb1125VSG-5021 : GB Accession KX701238 : 1806nt : N-terminus partial : Contig PacBio-112502410.
EATRO,cluster1006,Tbb1125VSG-6705 : 1203nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500083.
EATRO,cluster1007,Tbb1125VSG-4977 : GB Accession KX701204 : 1848nt : Internal partial : Contig PacBio-112502283.
EATRO,cluster1007,Tbb1125VSG-5371 : GB Accession KX701510 : 1566nt : Internal partial : Contig PacBio-112500102.
EATRO,cluster1007,Tbb1125VSG-7251 : 1122nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502190.
EATRO,cluster1007,Tbb1125VSG-1606.1 : 1377nt : N-terminus partial : Contig PacBio-112500102. Designated Duplicate.
EATRO,cluster1007,Tbb1125VSG-1606 : GB Accession KX699827 : 1377nt : N-terminus partial : Contig PacBio-112502190.
EATRO,cluster1007,Tbb1125VSG-7241 : 1122nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500102.
EATRO,cluster1008,Tbb1125VSG-2608 : GB Accession KX700125 : 1848nt : Internal partial : Contig PacBio-112500024.
EATRO,cluster1008,Tbb1125VSG-5209 : GB Accession KX701379 : 1656nt : Internal partial : Contig PacBio-112500176.
EATRO,cluster1008,Tbb1125VSG-1622 : GB Accession KX699839 : 1368nt : N-terminus partial : Contig PacBio-112502391.
EATRO,cluster1008,Tbb1125VSG-2745 : GB Accession KX700229 : 1656nt : Internal partial : Contig PacBio-112500093.
EATRO,cluster1009,Tbb1125VSG-533 : GB Accession KX698739 : 1848nt : Complete but extended : Contig Illumina-112504193.
EATRO,cluster101,Tbb1125VSG-156 : GB Accession KX699051 : 2178nt : Complete : Contig PacBio-112500176.
EATRO,cluster1010,Tbb1125VSG-2109 : GB Accession KX700027 : 1848nt : C-terminus partial extended : Contig PacBio-112500109.
EATRO,cluster1010,Tbb1125VSG-6859 : 1173nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502363.
EATRO,cluster1010,Tbb1125VSG-3185 : GB Accession KX700575 : 1506nt : C-terminus partial extended : Contig PacBio-112502411.
EATRO,cluster1011,Tbb1125VSG-4856 : GB Accession KX701106 : 1845nt : Internal partial : Contig PacBio-112502412.
EATRO,cluster1011,Tbb1125VSG-2867 : GB Accession KX698962 : 1518nt : Internal partial : Contig Illumina-112506570.
EATRO,cluster1011,Tbb1125VSG-2621 : GB Accession KX700135 : 1833nt : Internal partial : Contig PacBio-112500107.
EATRO,cluster1012,Tbb1125VSG-4982 : GB Accession KX701209 : 1845nt : N-terminus partial : Contig PacBio-112500195.
EATRO,cluster1012,Tbb1125VSG-7602 : 1074nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502266.
EATRO,cluster1012,Tbb1125VSG-6961 : 1155nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502266.
EATRO,cluster1012,Tbb1125VSG-6993 : 1152nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500150.
EATRO,cluster1013,Tbb1125VSG-2596 : GB Accession KX700117 : 1845nt : N-terminus partial : Contig PacBio-112502451.
EATRO,cluster1014,Tbb1125VSG-1316 : GB Accession KX699586 : 1845nt : N-terminus partial : Contig PacBio-112502410.
EATRO,cluster1015,Tbb1125VSG-4985 : GB Accession KX701210 : 1842nt : Internal partial : Contig PacBio-112500102.
EATRO,cluster1015,Tbb1125VSG-1473 : GB Accession KX699714 : 1602nt : N-terminus partial : Contig PacBio-112500203.
EATRO,cluster1016,Tbb1125VSG-1319 : GB Accession KX699589 : 1842nt : N-terminus partial : Contig PacBio-112500102.
EATRO,cluster1017,Tbb1125VSG-1318 : GB Accession KX699588 : 1842nt : N-terminus partial : Contig PacBio-112500242.
EATRO,cluster1017,Tbb1125VSG-7539 : 1083nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500144.
EATRO,cluster1017,Tbb1125VSG-7477 : 1089nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502247.
EATRO,cluster1017,Tbb1125VSG-5505 : GB Accession KX701622 : 1482nt : N-terminus partial : Contig PacBio-112502247.
EATRO,cluster1017,Tbb1125VSG-7484 : 1089nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500144.
EATRO,cluster1017,Tbb1125VSG-5704 : 1383nt : Internal partial : Contig PacBio-112502245. Designated Duplicate.
EATRO,cluster1017,Tbb1125VSG-7307 : 1113nt : Unevaluated partial 150-249 AAs : Contig PacBio-112503049.
EATRO,cluster1017,Tbb1125VSG-2075 : GB Accession KX698892 : 1386nt : C-terminus partial : Contig Illumina-112500746.
EATRO,cluster1018,Tbb1125VSG-2771 : GB Accession KX700250 : 1842nt : Internal partial : Contig PacBio-112500269.
EATRO,cluster1019,Tbb1125VSG-4992 : GB Accession KX701215 : 1839nt : C-terminus partial : Contig PacBio-112502222.
EATRO,cluster1019,Tbb1125VSG-2795 : GB Accession KX700269 : 1587nt : Internal partial : Contig PacBio-112502247.
EATRO,cluster1019,Tbb1125VSG-5010 : GB Accession KX701231 : 1818nt : Internal partial : Contig PacBio-112500109.
EATRO,cluster1019,Tbb1125VSG-2697 : GB Accession KX700196 : 1731nt : Internal partial : Contig PacBio-112502412.
EATRO,cluster102,Tbb1125VSG-4303 : GB Accession KX700871 : 2178nt : Complete but atypical GPI site : Contig PacBio-112500109.
EATRO,cluster102,Tbb1125VSG-5236 : GB Accession KX701405 : 1638nt : N-terminus partial : Contig PacBio-112502391.
EATRO,cluster1020,Tbb1125VSG-2616 : GB Accession KX700131 : 1839nt : Internal partial : Contig PacBio-112502390.
EATRO,cluster1021,Tbb1125VSG-2046 : GB Accession KX699985 : 1839nt : C-terminus partial but atypical GPI site : Contig PacBio-112502274.
EATRO,cluster1022,Tbb1125VSG-2615 : GB Accession KX700130 : 1839nt : Internal partial : Contig PacBio-112502189.
EATRO,cluster1022,Tbb1125VSG-1545 : GB Accession KX699776 : 1470nt : N-terminus partial : Contig PacBio-112500158.
EATRO,cluster1022,Tbb1125VSG-7366 : 1104nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502245.
EATRO,cluster1022,Tbb1125VSG-5336 : GB Accession KX701480 : 1593nt : Internal partial : Contig PacBio-112500216.
EATRO,cluster1023,Tbb1125VSG-4996 : GB Accession KX701218 : 1839nt : Internal partial : Contig PacBio-112500216.
EATRO,cluster1024,Tbb1125VSG-4997 : GB Accession KX701219 : 1839nt : N-terminus partial : Contig PacBio-112500406.
EATRO,cluster1024,Tbb1125VSG-5270 : GB Accession KX701432 : 1623nt : Internal partial : Contig PacBio-112502411.
EATRO,cluster1024,Tbb1125VSG-1130 : GB Accession KX698767 : 1794nt : N-terminus partial : Contig Illumina-112505015.
EATRO,cluster1024,Tbb1125VSG-2940 : GB Accession KX698971 : 1440nt : Internal partial : Contig Illumina-112503704.
EATRO,cluster1024,Tbb1125VSG-2747 : GB Accession KX700231 : 1656nt : Internal partial : Contig PacBio-112502411.
EATRO,cluster1024,Tbb1125VSG-5272 : GB Accession KX701434 : 1623nt : Internal partial : Contig PacBio-112502411.
EATRO,cluster1025,Tbb1125VSG-1322.1 : 1836nt : N-terminus partial : Contig PacBio-112500022. Designated Duplicate.
EATRO,cluster1025,Tbb1125VSG-1322 : GB Accession KX699591 : 1836nt : N-terminus partial : Contig PacBio-112502486.
EATRO,cluster1026,Tbb1125VSG-1323 : GB Accession KX699592 : 1836nt : N-terminus partial : Contig PacBio-112502410.
EATRO,cluster1027,Tbb1125VSG-33 : GB Accession KX698630 : 1835nt : Complete : MC : Contig Illumina-112500823.
EATRO,cluster1028,Tbb1125VSG-4999 : GB Accession KX701221 : 1833nt : C-terminus partial : Contig PacBio-112502411.
EATRO,cluster1028,Tbb1125VSG-5113 : GB Accession KX701306 : 1737nt : Internal partial : Contig PacBio-112500109.
EATRO,cluster1028,Tbb1125VSG-6155 : 1317nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500225.
EATRO,cluster1028,Tbb1125VSG-2689 : GB Accession KX698929 : 1502nt : Internal partial : Contig Illumina-112502657.
EATRO,cluster1029,Tbb1125VSG-4998 : GB Accession KX701220 : 1833nt : C-terminus partial : Contig PacBio-112500102.
EATRO,cluster1029,Tbb1125VSG-6510 : 1242nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500197.
EATRO,cluster103,Tbb1125VSG-142 : GB Accession KX699043 : 2178nt : Complete : Contig PacBio-112502391.
EATRO,cluster1030,Tbb1125VSG-2623 : GB Accession KX698920 : 1832nt : Internal partial : Contig Illumina-112507927.
EATRO,cluster1030,Tbb1125VSG-7037 : 848nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502560.
EATRO,cluster1031,Tbb1125VSG-2626 : GB Accession KX700138 : 1830nt : Internal partial : Contig PacBio-112502266.
EATRO,cluster1031,Tbb1125VSG-6045 : 1341nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502368.
EATRO,cluster1031,Tbb1125VSG-2948 : GB Accession KX700396 : 1437nt : Internal partial : Contig PacBio-112502368.
EATRO,cluster1032,Tbb1125VSG-1324 : GB Accession KX699593 : 1830nt : N-terminus partial : Contig PacBio-112500142.
EATRO,cluster1032,Tbb1125VSG-7097 : 1140nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502602.
EATRO,cluster1032,Tbb1125VSG-1324.1 : 1830nt : N-terminus partial : Contig PacBio-112502390. Designated Duplicate.
EATRO,cluster1032,Tbb1125VSG-2760 : GB Accession KX700241 : 1794nt : N-terminus partial : Contig PacBio-112502363.
EATRO,cluster1033,Tbb1125VSG-1328 : GB Accession KX699596 : 1830nt : N-terminus partial : Contig PacBio-112500024.
EATRO,cluster1033,Tbb1125VSG-7386 : 1101nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500208.
EATRO,cluster1033,Tbb1125VSG-7674 : 1065nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500208.
EATRO,cluster1034,Tbb1125VSG-2627 : GB Accession KX700139 : 1830nt : Internal partial : Contig PacBio-112500142.
EATRO,cluster1035,Tbb1125VSG-2631 : GB Accession KX700142 : 1827nt : Internal partial : Contig PacBio-112502247.
EATRO,cluster1036,Tbb1125VSG-2630 : GB Accession KX700141 : 1827nt : Internal partial : Contig PacBio-112502391.
EATRO,cluster1037,Tbb1125VSG-1332 : GB Accession KX699600 : 1827nt : N-terminus partial : Contig PacBio-112500144.
EATRO,cluster1037,Tbb1125VSG-1332.1 : 1827nt : N-terminus partial : Contig PacBio-112502485. Designated Duplicate.
EATRO,cluster1038,Tbb1125VSG-5006 : GB Accession KX701227 : 1827nt : N-terminus partial : Contig PacBio-112502411.
EATRO,cluster1038,Tbb1125VSG-2613 : GB Accession KX698919 : 1646nt : Internal partial : Contig Illumina-112507774.
EATRO,cluster1038,Tbb1125VSG-5356 : 1578nt : Internal partial : Contig PacBio-112500037. Designated Duplicate.
EATRO,cluster1039,Tbb1125VSG-5005 : GB Accession KX701226 : 1827nt : Internal partial : Contig PacBio-112502320.
EATRO,cluster104,Tbb1125VSG-4066 : 2178nt : C-terminus partial : Contig PacBio-112502189. Designated Duplicate.
EATRO,cluster104,Tbb1125VSG-523 : GB Accession KX698737 : 1819nt : Complete but extended : Contig Illumina-112506076.
EATRO,cluster1040,Tbb1125VSG-5008 : GB Accession KX701229 : 1824nt : Internal partial : Contig PacBio-112502363.
EATRO,cluster1041,Tbb1125VSG-2737 : GB Accession KX700224 : 1824nt : N-terminus partial : Contig PacBio-112500169.
EATRO,cluster1041,Tbb1125VSG-7127 : 1137nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500258.
EATRO,cluster1041,Tbb1125VSG-2727 : GB Accession KX700217 : 1683nt : Internal partial : Contig PacBio-112502368.
EATRO,cluster1041,Tbb1125VSG-5751 : GB Accession KX701829 : 1365nt : C-terminus partial : Contig PacBio-112500258.
EATRO,cluster1042,Tbb1125VSG-2632 : GB Accession KX700143 : 1824nt : Internal partial : Contig PacBio-112502361.
EATRO,cluster1042,Tbb1125VSG-7238 : 1122nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500150.
EATRO,cluster1043,Tbb1125VSG-2633 : GB Accession KX700144 : 1824nt : Internal partial : Contig PacBio-112500176.
EATRO,cluster1044,Tbb1125VSG-2014 : GB Accession KX698876 : 1824nt : C-terminus partial : Contig Illumina-112507687.
EATRO,cluster1045,Tbb1125VSG-372 : GB Accession KX698707 : 1822nt : Complete : Contig Illumina-112501652.
EATRO,cluster1046,Tbb1125VSG-1338 : GB Accession KX699605 : 1818nt : N-terminus partial : Contig PacBio-112500192.
EATRO,cluster1047,Tbb1125VSG-2637 : GB Accession KX700147 : 1818nt : Internal partial : Contig PacBio-112500109.
EATRO,cluster1048,Tbb1125VSG-3070 : GB Accession KX700490 : 1818nt : Internal partial : Contig PacBio-112500107.
EATRO,cluster1049,Tbb1125VSG-1339 : GB Accession KX699606 : 1815nt : N-terminus partial : Contig PacBio-112500258.
EATRO,cluster1049,Tbb1125VSG-6184 : 1308nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502363.
EATRO,cluster1049,Tbb1125VSG-6445 : 1254nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500213.
EATRO,cluster1049,Tbb1125VSG-6718 : 1203nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500192.
EATRO,cluster1049,Tbb1125VSG-6864 : 1173nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502410.
EATRO,cluster1049,Tbb1125VSG-6416 : 1257nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502410.
EATRO,cluster1049,Tbb1125VSG-5382 : GB Accession KX701519 : 1557nt : Internal partial : Contig PacBio-112500269.
EATRO,cluster1049,Tbb1125VSG-6353 : 1272nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500213.
EATRO,cluster105,Tbb1125VSG-4067 : GB Accession KX700644 : 2175nt : Complete : Contig PacBio-112502266.
EATRO,cluster105,Tbb1125VSG-4756 : GB Accession KX701012 : 1989nt : N-terminus partial : Contig PacBio-112502391.
EATRO,cluster105,Tbb1125VSG-449 : GB Accession KX698721 : 1853nt : Complete almost incomplete : Contig Illumina-112506216.
EATRO,cluster1050,Tbb1125VSG-1340 : GB Accession KX699607 : 1815nt : N-terminus partial : Contig PacBio-112502190.
EATRO,cluster1051,Tbb1125VSG-1189 : GB Accession KX698779 : 1815nt : N-terminus partial : Contig Illumina-112504800.
EATRO,cluster1051,Tbb1125VSG-7024 : 1149nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500203.
EATRO,cluster1051,Tbb1125VSG-5171 : GB Accession KX701349 : 1692nt : N-terminus partial : Contig PacBio-112502192.
EATRO,cluster1052,Tbb1125VSG-5011 : GB Accession KX701232 : 1815nt : C-terminus partial : Contig PacBio-112502391.
EATRO,cluster1053,Tbb1125VSG-1342 : GB Accession KX699609 : 1812nt : N-terminus partial : Contig PacBio-112502391.
EATRO,cluster1054,Tbb1125VSG-2643 : GB Accession KX700153 : 1809nt : Internal partial : Contig PacBio-112502215.
EATRO,cluster1055,Tbb1125VSG-1344 : GB Accession KX699611 : 1809nt : N-terminus partial : Contig PacBio-112502480.
EATRO,cluster1056,Tbb1125VSG-405 : GB Accession KX699239 : 1809nt : C-terminus partial : Contig PacBio-112500309.
EATRO,cluster1057,Tbb1125VSG-5022 : GB Accession KX701239 : 1806nt : N-terminus partial : Contig PacBio-112500312.
EATRO,cluster1057,Tbb1125VSG-6312 : 1278nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500150.
EATRO,cluster1057,Tbb1125VSG-6314 : 1278nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500195.
EATRO,cluster1057,Tbb1125VSG-5346 : GB Accession KX701490 : 1587nt : Internal partial : Contig PacBio-112502190.
EATRO,cluster1058,Tbb1125VSG-4321 : GB Accession KX700888 : 1806nt : N-terminus partial : Contig PacBio-112502381.
EATRO,cluster1059,Tbb1125VSG-5018 : 1806nt : Internal partial : Contig PacBio-112500176. Designated Duplicate.
EATRO,cluster1059,Tbb1125VSG-7463 : 1089nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502266.
EATRO,cluster1059,Tbb1125VSG-2609 : GB Accession KX698918 : 1723nt : Internal partial : Contig Illumina-112505337.
EATRO,cluster1059,Tbb1125VSG-5130 : GB Accession KX701318 : 1722nt : Internal partial : Contig PacBio-112500024.
EATRO,cluster1059,Tbb1125VSG-6442 : 1254nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500176.
EATRO,cluster106,Tbb1125VSG-4070 : GB Accession KX700647 : 2175nt : Complete : Contig PacBio-112502390.
EATRO,cluster1060,Tbb1125VSG-2645 : GB Accession KX700155 : 1806nt : Internal partial : Contig PacBio-112502391.
EATRO,cluster1060,Tbb1125VSG-6253 : 1293nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500158.
EATRO,cluster1060,Tbb1125VSG-1480 : GB Accession KX699720 : 1587nt : N-terminus partial : Contig PacBio-112500142.
EATRO,cluster1061,Tbb1125VSG-5028 : GB Accession KX701240 : 1803nt : Internal partial : Contig PacBio-112500144.
EATRO,cluster1061,Tbb1125VSG-6004 : 1350nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500158.
EATRO,cluster1061,Tbb1125VSG-6549 : 1233nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500102.
EATRO,cluster1061,Tbb1125VSG-2854 : GB Accession KX698961 : 1232nt : Internal partial : Contig Illumina-112505356.
EATRO,cluster1062,Tbb1125VSG-78 : GB Accession KX698663 : 1803nt : Complete : MC : Contig Illumina-112503798.
EATRO,cluster1063,Tbb1125VSG-80 : GB Accession KX698665 : 1802nt : Complete : MC : Contig Illumina-112507771.
EATRO,cluster1064,Tbb1125VSG-10 : GB Accession KX698614 : 1801nt : Complete : MC : Contig Illumina-112500331.
EATRO,cluster1065,Tbb1125VSG-2648 : GB Accession KX700158 : 1800nt : Internal partial : Contig PacBio-112500109.
EATRO,cluster1065,Tbb1125VSG-5561 : 1305nt : Internal partial : Contig PacBio-112500225.
EATRO,cluster1065,Tbb1125VSG-2648.1 : 1800nt : Internal partial : Contig PacBio-112502411. Designated Duplicate.
EATRO,cluster1066,Tbb1125VSG-2651 : GB Accession KX700161 : 1800nt : Internal partial : Contig PacBio-112500144.
EATRO,cluster1066,Tbb1125VSG-5642 : GB Accession KX701734 : 1413nt : Internal partial : Contig PacBio-112502245.
EATRO,cluster1067,Tbb1125VSG-3093 : GB Accession KX700509 : 1800nt : C-terminus partial but atypical GPI site : Contig PacBio-112502222.
EATRO,cluster1068,Tbb1125VSG-1352 : GB Accession KX699618 : 1797nt : N-terminus partial : Contig PacBio-112502361.
EATRO,cluster1068,Tbb1125VSG-6359 : 1269nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500150.
EATRO,cluster1069,Tbb1125VSG-1348 : GB Accession KX699614 : 1797nt : N-terminus partial : Contig PacBio-112500050.
EATRO,cluster1069,Tbb1125VSG-7543 : 1080nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502363.
EATRO,cluster1069,Tbb1125VSG-7139 : 1134nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502363.
EATRO,cluster107,Tbb1125VSG-4075 : GB Accession KX700652 : 2175nt : Complete but atypical GPI site : Contig PacBio-112502411.
EATRO,cluster107,Tbb1125VSG-3160 : GB Accession KX700555 : 1527nt : C-terminus partial : Contig PacBio-112500250.
EATRO,cluster107,Tbb1125VSG-4073 : GB Accession KX700650 : 2175nt : Complete : Contig PacBio-112502274.
EATRO,cluster107,Tbb1125VSG-366.2 : 2052nt : C-terminus partial : Contig PacBio-112500281. Designated Duplicate.
EATRO,cluster107,Tbb1125VSG-2985 : GB Accession KX700427 : 1407nt : Internal partial : Contig PacBio-112500102.
EATRO,cluster107,Tbb1125VSG-7151 : 1134nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502247.
EATRO,cluster107,Tbb1125VSG-5441 : GB Accession KX701567 : 1524nt : C-terminus partial : Contig PacBio-112502247.
EATRO,cluster107,Tbb1125VSG-7550 : 1080nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502390.
EATRO,cluster107,Tbb1125VSG-366.1 : 1524nt : C-terminus partial : Contig PacBio-112502390. Designated Duplicate.
EATRO,cluster107,Tbb1125VSG-5428 : GB Accession KX701557 : 1533nt : N-terminus partial : Contig PacBio-112500317.
EATRO,cluster107,Tbb1125VSG-6684 : 1209nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500253.
EATRO,cluster107,Tbb1125VSG-366 : GB Accession KX699211 : 2082nt : C-terminus partial extended : Contig PacBio-112500150.
EATRO,cluster107,Tbb1125VSG-5444 : GB Accession KX701570 : 1521nt : C-terminus partial : Contig PacBio-112500253.
EATRO,cluster107,Tbb1125VSG-6671 : 1209nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500250.
EATRO,cluster107,Tbb1125VSG-7154 : 1134nt : Unevaluated partial 150-249 AAs : Contig PacBio-112500317.
EATRO,cluster1070,Tbb1125VSG-1350 : GB Accession KX699616 : 1797nt : N-terminus partial : Contig PacBio-112500150.
EATRO,cluster1070,Tbb1125VSG-2874 : GB Accession KX700333 : 1515nt : Internal partial : Contig PacBio-112502411.
EATRO,cluster1071,Tbb1125VSG-3099 : GB Accession KX700515 : 1797nt : Internal partial : Contig PacBio-112502271.
EATRO,cluster1071,Tbb1125VSG-7313 : 1113nt : Unevaluated partial 150-249 AAs : Contig PacBio-112502190.
EATRO,cluster1072,Tbb1125VSG-5049 : GB Accession KX701250 : 1797nt : N-terminus partial : Contig PacBio-112502320.
EATRO,cluster1072,Tbb1125VSG-1549 : GB Accession KX699780 : 1464nt : N-terminus partial : Contig PacBio-112502367.
